gc_id,name,url,city,state,country,revenue,size,sector,updated_at,created_at,image
gc_id104771,SEALSQ,sealsq.com,Cointrin,,CH,23198000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LAES.png
gc_id104772,Aileron Therapeutics,aileronrx.com,Boston,MA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ALRN.png
gc_id104773,MEDIROM Healthcare Technologies,medirom.co.jp,Tokyo,,JP,6954057000,Enterprise,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MRM.png
gc_id104774,Bitcoin Depot,bitcoindepot.com,Atlanta,GA,US,646830408,Upper Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BTM.png
gc_id104775,MiNK Therapeutics,minktherapeutics.com,New York,NY,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/INKT.png
gc_id104776,"2U, Inc.",2u.com,Lanham,MD,US,945953000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TWOU.png
gc_id104777,United States Antimony,usantimony.com,Thompson Falls,MT,US,11044707,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UAMY.png
gc_id104778,Alaunos Therapeutics,alaunos.com,Houston,TX,US,2922000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TCRT.png
gc_id104779,MultiSensor AI Holdings,Unknown,Beaumont,,TX,11084000,Lower Middle Market,Information Technology,58:53.2,58:53.2,
gc_id104780,Orion Energy Systems,orionlighting.com,Manitowoc,WI,US,77383000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OESX.png
gc_id104781,Senstar Technologies,senstartechnologies.com,Ramat Gan,,IL,35558000,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SNT.png
gc_id104782,Cue Health,cuehealth.com,San Diego,CA,US,70936000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HLTH.png
gc_id104783,Solowin Holdings Ordinary Share,solomonwin.com.hk,Tsim Sha Tsui,,HK,4453000,SME,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SWIN.png
gc_id104784,CPI Aerostructures,cpiaero.com,Edgewood,NEW YORK,US,83335764,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CVU.png
gc_id104785,EMCORE,emcore.com,Alhambra,CA,US,97716000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EMKR.png
gc_id104786,Getaround,getaround.com,San Francisco,,US,59455000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GETR.png
gc_id104787,Sensei Biotherapeutics,senseibio.com,Rockville,MD,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SNSE.png
gc_id104788,Intellinetics,intellinetics.com,Columbus,OH,US,14016928,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/INLX.png
gc_id104789,Sonim Technologies,sonimtech.com,Austin,TX,US,69828000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SONM.png
gc_id104790,Greenland Technologies Holding,ir.gtec-tech.com,East Windsor,NJ,US,90830674,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GTEC.png
gc_id104791,Cardio Diagnostics Holdings,cardiodiagnosticsinc.com,Chicago,IL,US,950,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CDIO.png
gc_id104792,Westwater Resources,westwaterresources.net,Centennial,CO,US,0,Unknown,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WWR.png
gc_id104793,TRxADE HEALTH,trxadehealth.com,Land O'Lakes,FL,US,11448265,Lower Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MEDS.png
gc_id104794,Fusion Fuel Green,fusion-fuel.eu,Dublin,,IE,4015958,SME,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HTOO.png
gc_id104795,RAVE Restaurant Group,raverg.com,The Colony,TX,US,11889000,Lower Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RAVE.png
gc_id104796,MicroCloud Hologram,ir.mcholo.com,Shenzhen,,CN,72512835,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HOLO.png
gc_id104797,Sequans Communications,sequans.com,Paris,,FR,33616000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SQNS.png
gc_id104798,NextPlat,nextplat.com,Coconut Grove,FL,US,245130000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NXPL.png
gc_id104799,17 Education & Technology Group,ucenter.17zuoye.com,Beijing,,CN,531064000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/YQ.png
gc_id104800,PHP Ventures Acquisition,phpventures.com,Subang Jaya,,MY,2369751,SME,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PPHP.png
gc_id104801,Good Times Restaurants,goodtimesburgers.com,Golden,CO,US,138122000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GTIM.png
gc_id104802,Spectaire Holdings,spectaire.com,Watertown,MA,US,0,Unknown,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SPEC.png
gc_id104803,Maison Solutions,maisonsolutionsinc.com,Monterey Park,,US,55399112,Lower Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MSS.png
gc_id104804,Surrozen,surrozen.com,South San Francisco,CA,US,12500000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SRZN.png
gc_id104805,FSD Pharma,fsdpharma.com,Toronto,ON,CA,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/HUGE.png
gc_id104806,Brainstorm Cell Therapeutics,brainstorm-cell.com,New York,NY,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BCLI.png
gc_id104807,Laird Superfood,lairdsuperfood.com,Sisters,OR,US,34224198,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LSF.png
gc_id104808,KULR Technology Group,kulrtechnology.com,San Diego,CA,US,3994634,SME,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/KULR.png
gc_id104809,TCTM Kids IT Education,ir.tctm.cn,Beijing,,CN,2468074000,Enterprise,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TCTM.png
gc_id104810,Exagen,exagen.com,Vista,CA,US,52548000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/XGN.png
gc_id104811,Abits Group,Unknown,Tsim Sha Tsui,,China,131278,SME,Financials,58:53.2,58:53.2,
gc_id104812,Smith Micro Software,smithmicro.com,Pittsburgh,PA,US,40862000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SMSI.png
gc_id104813,Loop Media,loop.tv,Glendale,CA,US,31642293,Lower Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LPTV.png
gc_id104814,Superior Drilling Products,sdpi.com,Vernal,UT,US,20973551,Lower Middle Market,Energy,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SDPI.png
gc_id104815,Phoenix Motor,phoenixmotorcars.com,Anaheim,CA,US,4330000,SME,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PEV.png
gc_id104816,Mullen Automotive,mullenusa.com,Brea,CA,US,366000,SME,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MULN.png
gc_id104817,FlexShopper,flexshopper.com,Boca Raton,FL,US,113056173,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FPAY.png
gc_id104818,CLPS Incorporation,clpsglobal.com,Kwun Tong,,HK,150356539,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CLPS.png
gc_id104819,Sol-Gel Technologies,sol-gel.com,Ness Ziona,,IL,1554000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SLGL.png
gc_id104820,CPS Technologies,cpstechnologysolutions.com,Norton,MA,US,27550646,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CPSH.png
gc_id104821,CBL International,banle-intl.com,Kuala Lumpur,,MY,462906257,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BANL.png
gc_id104822,Lichen China,lichenzx.com,Jinjiang,,CN,33805000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LICN.png
gc_id104823,Cheer Holding,Unknown,Beijing,,China,152327000,Upper Middle Market,Communication Services,58:53.2,58:53.2,
gc_id104824,AGBA Acquisition,agba.com,Tsim Sha Tsui,,HK,31080227,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AGBA.png
gc_id104825,SAI.TECH Global,sai.tech,Singapore,,SG,10638000,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SAI.png
gc_id104826,Rail Vision,railvision.io,Raanana,,IL,421000,SME,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RVSN.png
gc_id104827,Electra Battery Materials,electrabmc.com,Toronto,ON,CA,0,Unknown,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ELBM.png
gc_id104828,Asia Pacific Wire & Cable Corporation,apwcc.com,Taipei,,TW,433893000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/APWC.png
gc_id104829,ETAO International Co.,etao.world,New York,NY,US,58060025,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ETAO.png
gc_id104830,Lisata Therapeutics,lisata.com,Basking Ridge,NJ,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LSTA.png
gc_id104831,Starbox Group Holdings,starboxholdings.com,Kuala Lumpur,,MY,11740852,Lower Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/STBX.png
gc_id104832,U.S. Energy,usnrg.com,Houston,TX,US,44552000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/USEG.png
gc_id104833,Envoy Medical,envoymedical.com,White Bear Lake,MN,US,237000,SME,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/COCH.png
gc_id104834,Stran & Company,stran.com,Las Vegas,NV,US,58953467,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SWAG.png
gc_id104835,Unity Biotechnology,unitybiotechnology.com,South San Francisco,CA,US,236000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UBX.png
gc_id104836,Ekso Bionics Holdings,eksobionics.com,Richmond,CA,US,18279000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EKSO.png
gc_id104837,Electrameccanica Vehicles,electrameccanica.com,Burnaby,BC,CA,608429,SME,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SOLO.png
gc_id104838,CKX Lands,ckxlands.com,Lake Charles,LA,US,1105494,SME,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CKX.png
gc_id104839,CytoMed Therapeutics,w2.cytomed.sg,Singapore,,SG,363912,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GDTC.png
gc_id104840,Trio-Tech International,triotech.com,Van Nuys,CA,US,43250000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TRT.png
gc_id104841,Independence Contract Drilling,icdrilling.com,Houston,TX,US,210106000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ICD.png
gc_id104842,BAIYU Holdings,tdglg.com,Shenzhen,,CN,120105895,Upper Middle Market,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BYU.png
gc_id104843,ARCA biopharma,arcabio.com,Westminster,CO,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ABIO.png
gc_id104844,Cumberland Pharmaceuticals,cumberlandpharma.com,Nashville,TN,US,39552507,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/CPIX.png
gc_id104845,Willamette Valley Vineyards,wvv.com,Turner,OR,US,33934081,Lower Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WVVI.png
gc_id104846,ATI Physical Therapy,atipt.com,Bolingbrook,IL,US,699016000,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ATIP.png
gc_id104847,The9 Limited,the9.com,Shanghai,,CN,118887879,Upper Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NCTY.png
gc_id104848,A2Z Smart Technologies,a2zas.com,Vancouver,BC,CA,9351000,SME,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/AZ.png
gc_id104849,MEI Pharma,meipharma.com,San Diego,CA,US,48816000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MEIP.png
gc_id104850,Forte Biosciences,fortebiorx.com,Dallas,TX,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/FBRX.png
gc_id104851,Beasley Broadcast Group,bbgi.com,Naples,FL,US,247109258,Upper Middle Market,Communication Services,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BBGI.png
gc_id104852,OncoCyte,oncocyte.com,Irvine,CA,US,958000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/OCX.png
gc_id104853,urban-gro,urban-gro.com,Lafayette,CO,US,66299783,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UGRO.png
gc_id104854,Bullfrog AI Holdings,bullfrogai.com,Gaithersburg,MD,US,10000,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BFRG.jpg
gc_id104855,Rent the Runway,renttherunway.com,Brooklyn,NY,US,296400000,Upper Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RENT.png
gc_id104856,Nephros,nephros.com,South Orange,NJ,US,14238000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NEPH.png
gc_id104857,Urgent.ly,geturgently.com,Vienna,,US,187589000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ULY.png
gc_id104858,Golden Heaven Group Holdings,jsyoule.com,Nanping,,CN,31786802,Lower Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GDHG.png
gc_id104859,Professional Diversity Network,ipdnusa.com,Chicago,IL,US,8314000,SME,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IPDN.png
gc_id104860,PolyPid,polypid.com,Petah Tikva,,IL,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PYPD.png
gc_id104861,Paramount Gold Nevada,paramountnevada.com,Winnemucca,NV,US,0,Unknown,Materials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PZG.png
gc_id104862,Palatin Technologies,palatin.com,Cranbury,NJ,US,4853678,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/PTN.png
gc_id104863,Dolphin Entertainment,dolphinentertainment.com,Coral Gables,FL,US,40505558,Lower Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DLPN.png
gc_id104864,WISeKey International Holding AG,wisekey.com,Zug,,CH,23198000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WKEY.png
gc_id104865,La Rosa Holding,larosarealty.com,Celebration,,US,46630703,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LRHC.png
gc_id104866,OneMedNet,onemednet.com,Eden Prairie,MN,US,1152738,SME,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ONMD.png
gc_id104867,Landos Biopharma,landosbiopharma.com,Blacksburg,VA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/LABP.png
gc_id104868,Sphere 3D,sphere3d.com,Toronto,ON,CA,21906000,Lower Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/ANY.png
gc_id104869,Northann,northann.com,Elk Grove,CA,US,20957972,Lower Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NCL.png
gc_id104870,Inspira Technologies Oxy B.H.N.,inspira-technologies.com,Raanana,,IL,0,Unknown,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IINN.png
gc_id104871,Aptose Biosciences,aptose.com,Toronto,ON,CA,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/APTO.png
gc_id104872,Wilhelmina International,wilhelmina.com,Dallas,TX,US,17780000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/WHLM.png
gc_id104873,TherapeuticsMD,therapeuticsmd.com,Boca Raton,FL,US,69963000,Lower Middle Market,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/TXMD.png
gc_id104874,African Agriculture Holdings,Unknown,New York,,NY,1647453,SME,Materials,58:53.2,58:53.2,
gc_id104875,Rubicon Technologies,rubicon.com,Lexington,KY,US,697582000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RBT.png
gc_id104876,UTStarcom Holdings,utstar.com,Hangzhou,,CN,15753000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/UTSI.png
gc_id104877,NeuroSense Therapeutics,neurosense-tx.com,Herzliya,,IL,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/NRSN.png
gc_id104878,Mawson Infrastructure Group,mawsoninc.com,North Sydney,NSW,AU,84385407,Lower Middle Market,Financials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/MIGI.png
gc_id104879,IGC Pharma,igcinc.us,Potomac,MD,US,911000,SME,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/IGC.png
gc_id104880,VirnetX Holding,virnetx.com,Zephyr Cove,NV,US,7000,SME,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/VHC.png
gc_id104881,GameSquare Holdings,enginegaming.com,Toronto,ON,CA,28082009,Lower Middle Market,Consumer Discretionary,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/GAME.png
gc_id104882,RenovoRx,renovorx.com,Los Altos,CA,US,0,Unknown,Healthcare,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RNXT.png
gc_id104883,United Maritime,unitedmaritime.gr,Glyfada,,GR,36067000,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/USEA.png
gc_id104884,Jayud Global Logistics,jayud.com,Shenzhen,,CN,651991593,Upper Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/JYD.png
gc_id104885,DDC Enterprise,ir.daydaycook.com,Sheung Wan,,HK,179586066,Upper Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/DDC.png
gc_id104886,SOS Limited,sosyun.com,Qingdao,,CN,260026000,Upper Middle Market,Information Technology,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/SOS.png
gc_id104887,Sunrise New Energy Co.,sunrisenewenergy.com,Zibo,,CN,38125668,Lower Middle Market,Industrials,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/EPOW.png
gc_id104888,Barnwell Industries,brninc.com,Honolulu,HI,US,25269000,Lower Middle Market,Unknown,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/BRN.png
gc_id104889,Rocky Mountain Chocolate Factory,rmcf.com,Durango,CO,US,30432000,Lower Middle Market,Consumer Staples,58:53.2,58:53.2,https://financialmodelingprep.com/image-stock/RMCF.png
